NOTE: Press Ctrl+A Ctrl+X to exit.
picocom -b 86400 /dev/ttyACM3
picocom v3.1

port is        : /dev/ttyACM3
flowcontrol    : none
baudrate is    : 86400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
INFO: Set bounds to: 49.00,49.10
349067,59.94,80.00,90.00,STAYON
351068,60.38,80.00,90.00,STAYON
353068,60.63,80.00,90.00,STAYON
355067,60.94,80.00,90.00,STAYON
357067,61.19,80.00,90.00,STAYON
359067,61.50,80.00,90.00,STAYON
361067,61.81,80.00,90.00,STAYON
363067,62.00,80.00,90.00,STAYON
365067,62.13,80.00,90.00,STAYON
367067,62.38,80.00,90.00,STAYON
369067,62.69,80.00,90.00,STAYON
371066,62.94,80.00,90.00,STAYON
373066,63.25,80.00,90.00,STAYON
375066,63.44,80.00,90.00,STAYON
INFO: Set bounds to: 80.00,85.00
377066,63.75,80.00,85.00,STAYON
379066,64.06,80.00,85.00,STAYON
381067,64.37,80.00,85.00,STAYON
383067,64.56,80.00,85.00,STAYON
385067,64.75,80.00,85.00,STAYON
387066,64.81,80.00,85.00,STAYON
389066,65.00,80.00,85.00,STAYON
391067,65.12,80.00,85.00,STAYON
393066,65.31,80.00,85.00,STAYON
395066,65.37,80.00,85.00,STAYON
397067,65.50,80.00,85.00,STAYON
399067,65.69,80.00,85.00,STAYON
401067,66.00,80.00,85.00,STAYON
403067,66.31,80.00,85.00,STAYON
405067,66.62,80.00,85.00,STAYON
407067,66.94,80.00,85.00,STAYON
409067,67.25,80.00,85.00,STAYON
411067,67.50,80.00,85.00,STAYON
413068,67.75,80.00,85.00,STAYON
415069,68.00,80.00,85.00,STAYON
417069,68.19,80.00,85.00,STAYON
419069,68.44,80.00,85.00,STAYON
421068,68.62,80.00,85.00,STAYON
423069,68.87,80.00,85.00,STAYON
425068,69.00,80.00,85.00,STAYON
427067,69.25,80.00,85.00,STAYON
429068,69.31,80.00,85.00,STAYON
431069,69.44,80.00,85.00,STAYON
433069,69.69,80.00,85.00,STAYON
435067,69.94,80.00,85.00,STAYON
437068,70.00,80.00,85.00,STAYON
439069,70.00,80.00,85.00,STAYON
441068,70.25,80.00,85.00,STAYON
443068,70.44,80.00,85.00,STAYON
445068,70.69,80.00,85.00,STAYON
447068,70.81,80.00,85.00,STAYON
449069,70.75,80.00,85.00,STAYON
451069,70.94,80.00,85.00,STAYON
453069,71.06,80.00,85.00,STAYON
455069,71.37,80.00,85.00,STAYON
457068,71.75,80.00,85.00,STAYON
459068,72.06,80.00,85.00,STAYON
461068,72.31,80.00,85.00,STAYON
463068,72.56,80.00,85.00,STAYON
465069,72.75,80.00,85.00,STAYON
467069,72.94,80.00,85.00,STAYON
469069,73.12,80.00,85.00,STAYON
471069,73.31,80.00,85.00,STAYON
473068,73.50,80.00,85.00,STAYON
475069,73.69,80.00,85.00,STAYON
477069,73.81,80.00,85.00,STAYON
479069,74.06,80.00,85.00,STAYON
481069,74.31,80.00,85.00,STAYON
483069,74.56,80.00,85.00,STAYON
485069,74.75,80.00,85.00,STAYON
487069,74.87,80.00,85.00,STAYON
489069,75.00,80.00,85.00,STAYON
491069,75.25,80.00,85.00,STAYON
493070,75.31,80.00,85.00,STAYON
495069,75.44,80.00,85.00,STAYON
497070,75.62,80.00,85.00,STAYON
499069,75.81,80.00,85.00,STAYON
501070,76.00,80.00,85.00,STAYON
503070,76.19,80.00,85.00,STAYON
505070,76.50,80.00,85.00,STAYON
507069,76.81,80.00,85.00,STAYON
509070,77.06,80.00,85.00,STAYON
511071,77.31,80.00,85.00,STAYON
513070,77.50,80.00,85.00,STAYON
515070,77.69,80.00,85.00,STAYON
517071,77.81,80.00,85.00,STAYON
519071,78.00,80.00,85.00,STAYON
521069,78.12,80.00,85.00,STAYON
523070,78.25,80.00,85.00,STAYON
525071,78.44,80.00,85.00,STAYON
527071,78.62,80.00,85.00,STAYON
529071,78.94,80.00,85.00,STAYON
531070,79.12,80.00,85.00,STAYON
533070,79.31,80.00,85.00,STAYON
535071,79.37,80.00,85.00,STAYON
537072,79.50,80.00,85.00,STAYON
539071,79.69,80.00,85.00,STAYON
541071,79.87,80.00,85.00,STAYON
543071,80.06,80.00,85.00,STAYON
545071,80.19,80.00,85.00,STAYON
547070,80.37,80.00,85.00,STAYON
549070,80.56,80.00,85.00,STAYON
551070,80.87,80.00,85.00,STAYON
553070,81.19,80.00,85.00,STAYON
555071,81.56,80.00,85.00,STAYON
557071,81.94,80.00,85.00,STAYON
559071,82.25,80.00,85.00,STAYON
561071,82.56,80.00,85.00,STAYON
563072,82.87,80.00,85.00,STAYON
565071,83.12,80.00,85.00,STAYON
567072,83.25,80.00,85.00,STAYON
569071,83.44,80.00,85.00,STAYON
571070,83.69,80.00,85.00,STAYON
573071,83.87,80.00,85.00,STAYON
575071,84.06,80.00,85.00,STAYON
577072,84.25,80.00,85.00,STAYON
579070,84.50,80.00,85.00,STAYON
581071,84.62,80.00,85.00,STAYON
583071,84.37,80.00,85.00,STAYON
585071,84.50,80.00,85.00,STAYON
587070,84.75,80.00,85.00,STAYON
589071,85.00,80.00,85.00,STAYON
591072,85.12,80.00,85.00,SWITCHOFF
593072,85.31,80.00,85.00,STAYOFF
595073,85.50,80.00,85.00,STAYOFF
597072,85.75,80.00,85.00,STAYOFF
599072,86.06,80.00,85.00,STAYOFF
601073,86.25,80.00,85.00,STAYOFF
603072,86.44,80.00,85.00,STAYOFF
605071,86.75,80.00,85.00,STAYOFF
607072,86.94,80.00,85.00,STAYOFF
609073,87.25,80.00,85.00,STAYOFF
611073,87.50,80.00,85.00,STAYOFF
613072,87.62,80.00,85.00,STAYOFF
615072,87.69,80.00,85.00,STAYOFF
617071,87.87,80.00,85.00,STAYOFF
619070,87.94,80.00,85.00,STAYOFF
621070,88.06,80.00,85.00,STAYOFF
623071,88.31,80.00,85.00,STAYOFF
625072,88.44,80.00,85.00,STAYOFF
627073,88.50,80.00,85.00,STAYOFF
629073,88.56,80.00,85.00,STAYOFF
631074,88.69,80.00,85.00,STAYOFF
633074,88.75,80.00,85.00,STAYOFF
635073,88.75,80.00,85.00,STAYOFF
637073,88.75,80.00,85.00,STAYOFF
639073,88.75,80.00,85.00,STAYOFF
641073,88.81,80.00,85.00,STAYOFF
643073,88.87,80.00,85.00,STAYOFF
645072,89.00,80.00,85.00,STAYOFF
647072,89.19,80.00,85.00,STAYOFF
649073,89.31,80.00,85.00,STAYOFF
651074,89.50,80.00,85.00,STAYOFF
653075,89.69,80.00,85.00,STAYOFF
655075,89.81,80.00,85.00,STAYOFF
657075,89.87,80.00,85.00,STAYOFF
659075,89.94,80.00,85.00,STAYOFF
661074,89.87,80.00,85.00,STAYOFF
663074,89.87,80.00,85.00,STAYOFF
665075,89.87,80.00,85.00,STAYOFF
667075,89.87,80.00,85.00,STAYOFF
669075,89.94,80.00,85.00,STAYOFF
671075,89.87,80.00,85.00,STAYOFF
673075,89.94,80.00,85.00,STAYOFF
675075,89.87,80.00,85.00,STAYOFF
677074,89.81,80.00,85.00,STAYOFF
679074,89.87,80.00,85.00,STAYOFF
681076,89.94,80.00,85.00,STAYOFF
683076,90.00,80.00,85.00,STAYOFF
685075,90.06,80.00,85.00,STAYOFF
687075,90.06,80.00,85.00,STAYOFF
689075,90.19,80.00,85.00,STAYOFF
691076,90.25,80.00,85.00,STAYOFF
693076,90.31,80.00,85.00,STAYOFF
695076,90.44,80.00,85.00,STAYOFF
697076,90.44,80.00,85.00,STAYOFF
699075,90.44,80.00,85.00,STAYOFF
701075,90.44,80.00,85.00,STAYOFF
703076,90.44,80.00,85.00,STAYOFF
705076,90.50,80.00,85.00,STAYOFF
707076,90.56,80.00,85.00,STAYOFF
709075,90.56,80.00,85.00,STAYOFF
711076,90.56,80.00,85.00,STAYOFF
